,idPedido,idUser,esCombo,nombreProducto,cantidadVendida,costoProd,idProducto,idProveedor,precioProd,ganNet
0,1572555469121,1572453487415.0,False,Reloj calavera barber con poste,1,13500,1571875644802,111.0,24900.0,0.8444444444444446
1,1573833443579,1573576979720.0,False,Reloj calavera barber con poste,1,13500,1571875644802,111.0,24900.0,0.8444444444444446
2,1574097492525,1573830201787.0,False,Reloj calavera barber con poste,1,13500,1571875644802,111.0,24900.0,0.8444444444444446
3,1575470770264,1574619290215.0,False,Reloj calavera barber con poste,1,13500,1571875644802,111.0,24900.0,0.8444444444444446
4,1575470818151,1574965230926.0,False,Reloj calavera barber con poste,1,13500,1571875644802,111.0,24900.0,0.8444444444444446
5,1578427242757,1576683693175.0,False,Reloj calavera barber con poste,1,13500,1571875644802,111.0,24900.0,0.8444444444444446
6,1579115096415,1578160715915.0,False,Reloj calavera barber con poste,1,13500,1571875644802,111.0,24900.0,0.8444444444444446
7,1579115158481,1574019030290.0,False,Reloj calavera barber con poste,1,13500,1571875644802,111.0,24900.0,0.8444444444444446
8,1579218679286,1577723816987.0,False,Reloj calavera barber con poste,1,13500,1571875644802,111.0,24900.0,0.8444444444444446
9,1579218710244,1578494278272.0,False,Reloj calavera barber con poste,1,13500,1571875644802,111.0,24900.0,0.8444444444444446
10,1579377583793,1579207878736.0,False,Reloj calavera barber con poste,1,13500,1571875644802,111.0,24900.0,0.8444444444444446
11,1580847525595,1574321944005.0,False,Reloj calavera barber con poste,1,13500,1571875644802,111.0,24900.0,0.8444444444444446
12,1581364880382,1579992876310.0,False,Reloj calavera barber con poste,1,13500,1571875644802,111.0,24900.0,0.8444444444444446
13,1581546711081,1581017794428.0,False,Reloj calavera barber con poste,1,13500,1571875644802,111.0,24900.0,0.8444444444444446
14,1582057200370,1581800247258.0,False,Reloj calavera barber con poste,1,13500,1571875644802,111.0,24900.0,0.8444444444444446
