,idPedido,idUser,esCombo,nombreProducto,cantidadVendida,costoProd,idProducto,idProveedor,precioProd,ganNet
0,1573161778884,1572963317612.0,False,esponja para peinar ovalada (1 unidad),1,4800,1572725704873,1601684853762.0,11000.0,1.2916666666666665
1,1573335006941,1573090013706.0,False,esponja para peinar ovalada (1 unidad),1,4800,1572725704873,1601684853762.0,11000.0,1.2916666666666665
2,1574287908655,1573853964559.0,False,esponja para peinar ovalada (1 unidad),1,4800,1572725704873,1601684853762.0,11000.0,1.2916666666666665
3,1576178216047,1575931875473.0,False,esponja para peinar ovalada (1 unidad),1,4800,1572725704873,1601684853762.0,11000.0,1.2916666666666665
4,1578427262997,1567688811927.0,False,esponja para peinar ovalada (1 unidad),1,4800,1572725704873,1601684853762.0,11000.0,1.2916666666666665
5,1580323893431,1579726715798.0,False,esponja para peinar ovalada (1 unidad),1,4800,1572725704873,1601684853762.0,11000.0,1.2916666666666665
6,1580582970542,1579800719945.0,False,esponja para peinar ovalada (1 unidad),1,4800,1572725704873,1601684853762.0,11000.0,1.2916666666666665
7,1582812048929,1582645985176.0,False,esponja para peinar ovalada (1 unidad),1,4800,1572725704873,1601684853762.0,11000.0,1.2916666666666665
8,1582826635780,1582214831536.0,False,esponja para peinar ovalada (1 unidad),6,4800,1572725704873,1601684853762.0,66000.0,1.2916666666666665
9,1584229051584,1584044206317.0,False,esponja para peinar ovalada (1 unidad),1,4800,1572725704873,1601684853762.0,11000.0,1.2916666666666665
10,1586220999464,1585842149478.0,False,esponja para peinar ovalada (1 unidad),1,4800,1572725704873,1601684853762.0,11000.0,1.2916666666666665
11,1588451256792,1587598944236.0,False,esponja para peinar ovalada (1 unidad),1,4800,1572725704873,1601684853762.0,11000.0,1.2916666666666665
12,1590029539477,1589663475072.0,False,esponja para peinar ovalada (1 unidad),1,4800,1572725704873,1601684853762.0,11000.0,1.2916666666666665
13,1590108173576,1589225164836.0,False,esponja para peinar ovalada (1 unidad),1,4800,1572725704873,1601684853762.0,11000.0,1.2916666666666665
14,1591398233681,1591056363958.0,False,esponja para peinar ovalada (1 unidad),1,4800,1572725704873,1601684853762.0,11000.0,1.2916666666666665
15,1591409410462,1591200273781.0,False,esponja para peinar ovalada (1 unidad),1,4800,1572725704873,1601684853762.0,11000.0,1.2916666666666665
16,1591663953844,1590558441838.0,False,esponja para peinar ovalada (1 unidad),1,4800,1572725704873,1601684853762.0,11000.0,1.2916666666666665
17,1591897500769,1591390269534.0,False,esponja para peinar ovalada (1 unidad),1,4800,1572725704873,1601684853762.0,11000.0,1.2916666666666665
18,1592012351036,1585680632283.0,False,esponja para peinar ovalada (1 unidad),1,4800,1572725704873,1601684853762.0,11000.0,1.2916666666666665
19,1592443646159,1590545444474.0,False,esponja para peinar ovalada (1 unidad),1,4800,1572725704873,1601684853762.0,11000.0,1.2916666666666665
20,1593061320572,1592516644224.0,False,esponja para peinar ovalada (1 unidad),1,4800,1572725704873,1601684853762.0,11000.0,1.2916666666666665
21,1593292187553,1588047602959.0,False,esponja para peinar ovalada (1 unidad),1,4800,1572725704873,1601684853762.0,11000.0,1.2916666666666665
22,1593919213781,1593644136040.0,False,esponja para peinar ovalada (1 unidad),1,4800,1572725704873,1601684853762.0,11900.0,1.4791666666666665
23,1594262085954,1593882282231.0,False,esponja para peinar ovalada (1 unidad),1,4800,1572725704873,1601684853762.0,11900.0,1.4791666666666665
24,1594335616871,1593845200264.0,False,esponja para peinar ovalada (1 unidad),1,4800,1572725704873,1601684853762.0,11900.0,1.4791666666666665
25,1594864119398,1594667673720.0,False,esponja para peinar ovalada (1 unidad),1,4800,1572725704873,1601684853762.0,11900.0,1.4791666666666665
26,1595456122495,1594933113724.0,False,esponja para peinar ovalada (1 unidad),1,4800,1572725704873,1601684853762.0,11900.0,1.4791666666666665
27,1595560205972,1591105674983.0,False,esponja para peinar ovalada (1 unidad),1,4800,1572725704873,1601684853762.0,11900.0,1.4791666666666665
28,1596314816227,1595982569145.0,False,esponja para peinar ovalada (1 unidad),1,4800,1572725704873,1601684853762.0,11900.0,1.4791666666666665
29,1596420971576,1596204848879.0,False,esponja para peinar ovalada (1 unidad),1,4800,1572725704873,1601684853762.0,11900.0,1.4791666666666665
30,1596573745276,1595424284031.0,False,esponja para peinar ovalada (1 unidad),1,4800,1572725704873,1601684853762.0,11900.0,1.4791666666666665
31,1598836311670,1598301821792.0,False,esponja para peinar ovalada (1 unidad),1,4800,1572725704873,1601684853762.0,11900.0,1.4791666666666665
32,1599010244480,,False,esponja para peinar ovalada (1 unidad),1,4800,1572725704873,1601684853762.0,11900.0,1.4791666666666665
33,1599086931333,1598857111298.0,False,esponja para peinar ovalada (1 unidad),1,4800,1572725704873,1601684853762.0,11900.0,1.4791666666666665
34,1599254502145,1597174639006.0,False,esponja para peinar ovalada (1 unidad),1,4800,1572725704873,1601684853762.0,11900.0,1.4791666666666665
35,1601159260758,1600792878428.0,False,esponja para peinar ovalada (1 unidad),1,4800,1572725704873,1601684853762.0,11900.0,1.4791666666666665
36,1601841143850,1601248836908.0,False,esponja para peinar ovalada (1 unidad),1,4800,1572725704873,1601684853762.0,11900.0,1.4791666666666665
37,1602291649654,1601859266872.0,False,esponja para peinar ovalada (1 unidad),1,4800,1572725704873,1601684853762.0,11900.0,1.4791666666666665
