,idPedido,idUser,esCombo,nombreProducto,cantidadVendida,costoProd,idProducto,idProveedor,precioProd,ganNet
0,1576794819766,1576330854929.0,False,set peinillas plastico ,1,4500,1575747900289,1601688802034.0,9900.0,1.2000000000000002
1,1580244440687,1579904966902.0,False,set peinillas plastico ,1,4500,1575747900289,1601688802034.0,9900.0,1.2000000000000002
2,1580412670513,1580230581430.0,False,set peinillas plastico ,1,4500,1575747900289,1601688802034.0,9900.0,1.2000000000000002
3,1580847614432,1580663206834.0,False,set peinillas plastico ,1,4500,1575747900289,1601688802034.0,9900.0,1.2000000000000002
4,1580926331912,1580818700289.0,False,set peinillas plastico ,1,4500,1575747900289,1601688802034.0,9900.0,1.2000000000000002
5,1581797370570,1581602341112.0,False,set peinillas plastico ,1,4500,1575747900289,1601688802034.0,9900.0,1.2000000000000002
6,1582148363857,1581182978707.0,False,set peinillas plastico ,1,4500,1575747900289,1601688802034.0,9900.0,1.2000000000000002
7,1582826698322,1582645718372.0,False,set peinillas plastico ,1,4500,1575747900289,1601688802034.0,9900.0,1.2000000000000002
8,1583530506875,1574127112825.0,False,set peinillas plastico ,1,4500,1575747900289,1601688802034.0,9900.0,1.2000000000000002
9,1584135939797,1582396138635.0,False,set peinillas plastico ,1,4500,1575747900289,1601688802034.0,9900.0,1.2000000000000002
10,1584393749122,1584201220156.0,False,set peinillas plastico ,1,4500,1575747900289,1601688802034.0,9900.0,1.2000000000000002
11,1586477241023,1571663678260.0,False,set peinillas plastico ,1,4500,1575747900289,1601688802034.0,9900.0,1.2000000000000002
12,1594335776470,1593975010008.0,False,set peinillas plastico ,1,4500,1575747900289,1601688802034.0,9900.0,1.2000000000000002
13,1594696123572,1588043684406.0,False,set peinillas plastico ,1,4500,1575747900289,1601688802034.0,9900.0,1.2000000000000002
14,1594849450586,1594076196273.0,False,set peinillas plastico ,3,4500,1575747900289,1601688802034.0,29700.0,1.2000000000000002
15,1595455655505,1593635197094.0,False,set peinillas plastico ,1,4500,1575747900289,1601688802034.0,9900.0,1.2000000000000002
16,1595695317707,1595521038243.0,False,set peinillas plastico ,1,4500,1575747900289,1601688802034.0,9900.0,1.2000000000000002
17,1596026997659,1595108405645.0,False,set peinillas plastico ,1,4500,1575747900289,1601688802034.0,9900.0,1.2000000000000002
18,1596027129147,1595624283606.0,False,set peinillas plastico ,1,4500,1575747900289,1601688802034.0,9900.0,1.2000000000000002
19,1596064293334,1595618593645.0,False,set peinillas plastico ,1,4500,1575747900289,1601688802034.0,9900.0,1.2000000000000002
20,1596064313090,1595639880433.0,False,set peinillas plastico ,1,4500,1575747900289,1601688802034.0,9900.0,1.2000000000000002
21,1596418514848,1595128645236.0,False,set peinillas plastico ,1,4500,1575747900289,1601688802034.0,9900.0,1.2000000000000002
22,1597183302821,1595867015635.0,False,set peinillas plastico ,1,4500,1575747900289,1601688802034.0,9900.0,1.2000000000000002
23,1597283343446,1597102753149.0,False,set peinillas plastico ,1,4500,1575747900289,1601688802034.0,9900.0,1.2000000000000002
24,1598392767838,1598104425041.0,False,set peinillas plastico ,1,4500,1575747900289,1601688802034.0,9900.0,1.2000000000000002
25,1598836360211,1598398493774.0,False,set peinillas plastico ,1,4500,1575747900289,1601688802034.0,9900.0,1.2000000000000002
26,1598836505416,1598466041851.0,False,set peinillas plastico ,1,4500,1575747900289,1601688802034.0,9900.0,1.2000000000000002
27,1599368963786,1597510164887.0,False,set peinillas plastico ,1,4500,1575747900289,1601688802034.0,9900.0,1.2000000000000002
28,1599936173640,1599582019979.0,False,set peinillas plastico ,1,4500,1575747900289,1601688802034.0,9900.0,1.2000000000000002
29,1600733321579,1595536081680.0,False,set peinillas plastico ,1,4500,1575747900289,1601688802034.0,9900.0,1.2000000000000002
30,1601155643783,1600113535507.0,False,set peinillas plastico ,1,4500,1575747900289,1601688802034.0,9900.0,1.2000000000000002
31,1601159338293,1596749972869.0,False,set peinillas plastico ,1,4500,1575747900289,1601688802034.0,9900.0,1.2000000000000002
32,1601587202171,1601397050816.0,False,set peinillas plastico ,1,4500,1575747900289,1601688802034.0,9900.0,1.2000000000000002
33,1601841193102,1601598224318.0,False,set peinillas plastico ,1,4500,1575747900289,1601688802034.0,9900.0,1.2000000000000002
34,1602022341486,1601727643146.0,False,set peinillas plastico ,1,4500,1575747900289,1601688802034.0,9900.0,1.2000000000000002
35,1602195980786,1601999125235.0,False,set peinillas plastico ,1,4500,1575747900289,1601688802034.0,9900.0,1.2000000000000002
36,1602291670266,1601752162831.0,False,set peinillas plastico ,1,4500,1575747900289,1601688802034.0,9900.0,1.2000000000000002
37,1602791987747,1601735527387.0,False,set peinillas plastico ,1,4500,1575747900289,1601688802034.0,9900.0,1.2000000000000002
38,1602792015218,1602373682198.0,False,set peinillas plastico ,1,4500,1575747900289,1601688802034.0,9900.0,1.2000000000000002
