,idPedido,idUser,esCombo,nombreProducto,cantidadVendida,costoProd,idProducto,idProveedor,precioProd,ganNet
0,1579730731948,1574321944005.0,False,Tapas diseño ,1,7000,1570953112880,1601684853762.0,14000.0,1.0
1,1593210648150,1592536688895.0,False,Tapas diseño ,1,7000,1570953112880,1601684853762.0,14000.0,1.0
2,1593903119401,1593551473815.0,False,Tapas diseño ,2,7000,1570953112880,1601684853762.0,28000.0,1.0
3,1593911752706,1593616482597.0,False,Tapas diseño ,1,7000,1570953112880,1601684853762.0,14000.0,1.0
4,1593921968756,1593703308357.0,False,Tapas diseño ,1,7000,1570953112880,1601684853762.0,14000.0,1.0
5,1594261829818,1593278712766.0,False,Tapas diseño ,1,7000,1570953112880,1601684853762.0,14000.0,1.0
6,1594430219563,1594083106868.0,False,Tapas diseño ,1,7000,1570953112880,1601684853762.0,14000.0,1.0
7,1594696091600,1594251214757.0,False,Tapas diseño ,1,7000,1570953112880,1601684853762.0,14000.0,1.0
8,1594696179486,1594318304876.0,False,Tapas diseño ,1,7000,1570953112880,1601684853762.0,14000.0,1.0
9,1594696251077,1594326817625.0,False,Tapas diseño ,1,7000,1570953112880,1601684853762.0,14000.0,1.0
10,1595805748391,1595056051526.0,False,Tapas diseño ,1,7000,1570953112880,1601684853762.0,14000.0,1.0
11,1596064224188,1594954045227.0,False,Tapas diseño ,2,7000,1570953112880,1601684853762.0,28000.0,1.0
12,1596314761114,1595975120155.0,False,Tapas diseño ,1,7000,1570953112880,1601684853762.0,14000.0,1.0
13,1596418527387,1592536688895.0,False,Tapas diseño ,1,7000,1570953112880,1601684853762.0,14000.0,1.0
14,1596420734570,1595954920405.0,False,Tapas diseño ,1,7000,1570953112880,1601684853762.0,14000.0,1.0
15,1596573745276,1595424284031.0,False,Tapas diseño ,3,7000,1570953112880,1601684853762.0,42000.0,1.0
16,1596945885331,1593453883828.0,False,Tapas diseño ,1,7000,1570953112880,1601684853762.0,14000.0,1.0
17,1596946107105,1596592950517.0,False,Tapas diseño ,1,7000,1570953112880,1601684853762.0,14000.0,1.0
18,1597185090174,1584315879262.0,False,Tapas diseño ,1,7000,1570953112880,1601684853762.0,14000.0,1.0
19,1597625218972,1595940287602.0,False,Tapas diseño ,1,7000,1570953112880,1601684853762.0,14000.0,1.0
20,1597791255931,1597072933688.0,False,Tapas diseño ,1,7000,1570953112880,1601684853762.0,14000.0,1.0
21,1597791335485,1596669094375.0,False,Tapas diseño ,1,7000,1570953112880,1601684853762.0,14000.0,1.0
22,1597893293567,1596573588982.0,False,Tapas diseño ,1,7000,1570953112880,1601684853762.0,14000.0,1.0
23,1599087096173,1580242269603.0,False,Tapas diseño ,1,7000,1570953112880,1601684853762.0,14000.0,1.0
24,1599246583201,1598457507747.0,False,Tapas diseño ,1,7000,1570953112880,1601684853762.0,14000.0,1.0
25,1599254561343,1597935066933.0,False,Tapas diseño ,1,7000,1570953112880,1601684853762.0,14000.0,1.0
26,1599936157407,1599581507903.0,False,Tapas diseño ,1,7000,1570953112880,1601684853762.0,14000.0,1.0
27,1599958750488,1599451565479.0,False,Tapas diseño ,1,7000,1570953112880,1601684853762.0,14000.0,1.0
28,1600055073961,1599754845525.0,False,Tapas diseño ,1,7000,1570953112880,1601684853762.0,14000.0,1.0
29,1601159260758,1600792878428.0,False,Tapas diseño ,1,7000,1570953112880,1601684853762.0,14000.0,1.0
30,1601586519784,1601145467922.0,False,Tapas diseño ,1,7000,1570953112880,1601684853762.0,14000.0,1.0
31,1601757450906,1601425874552.0,False,Tapas diseño ,2,7000,1570953112880,1601684853762.0,28000.0,1.0
32,1601841404802,1601667240155.0,False,Tapas diseño ,1,7000,1570953112880,1601684853762.0,14000.0,1.0
33,1602022435176,1601740080776.0,False,Tapas diseño ,1,7000,1570953112880,1601684853762.0,14000.0,1.0
34,1602291670266,1601752162831.0,False,Tapas diseño ,1,7000,1570953112880,1601684853762.0,14000.0,1.0
