,idPedido,idUser,esCombo,nombreProducto,cantidadVendida,costoProd,idProducto,idProveedor,precioProd,ganNet
0,1568497833240,1568347955265.0,False,Mascarilla puntos negros Nevada barro marino,1,10400,1565912629662,1601684853762.0,15900.0,0.5288461538461537
1,1570923882588,1570723341262.0,False,Mascarilla puntos negros Nevada barro marino,1,10400,1565912629662,1601684853762.0,15900.0,0.5288461538461537
2,1573084236187,1570919351161.0,False,Mascarilla puntos negros Nevada barro marino,1,10400,1565912629662,1601684853762.0,15900.0,0.5288461538461537
3,1573335013639,1573065072255.0,False,Mascarilla puntos negros Nevada barro marino,1,10400,1565912629662,1601684853762.0,15900.0,0.5288461538461537
4,1574707961715,1574307248509.0,False,Mascarilla puntos negros Nevada barro marino,1,10400,1565912629662,1601684853762.0,15900.0,0.5288461538461537
5,1574977122431,1574460915425.0,False,Mascarilla puntos negros Nevada barro marino,2,10400,1565912629662,1601684853762.0,15900.0,-0.23557692307692313
6,1578770527386,1578661046244.0,False,Mascarilla puntos negros Nevada barro marino,1,10400,1565912629662,1601684853762.0,15900.0,0.5288461538461537
7,1580244465477,1579982392714.0,False,Mascarilla puntos negros Nevada barro marino,1,10400,1565912629662,1601684853762.0,15900.0,0.5288461538461537
8,1580500258304,1580312017704.0,False,Mascarilla puntos negros Nevada barro marino,1,10400,1565912629662,1601684853762.0,15900.0,0.5288461538461537
9,1580760178635,1580405799678.0,False,Mascarilla puntos negros Nevada barro marino,1,10400,1565912629662,1601684853762.0,15900.0,0.5288461538461537
10,1580760278985,1580486139100.0,False,Mascarilla puntos negros Nevada barro marino,1,10400,1565912629662,1601684853762.0,15900.0,0.5288461538461537
11,1581186497776,1580943207103.0,False,Mascarilla puntos negros Nevada barro marino,1,10400,1565912629662,1601684853762.0,15900.0,0.5288461538461537
12,1581711750834,1569944578630.0,False,Mascarilla puntos negros Nevada barro marino,1,10400,1565912629662,1601684853762.0,15900.0,0.5288461538461537
13,1581711907628,1581612376322.0,False,Mascarilla puntos negros Nevada barro marino,2,10400,1565912629662,1601684853762.0,31800.0,0.5288461538461537
14,1582561821511,1582293376015.0,False,Mascarilla puntos negros Nevada barro marino,1,10400,1565912629662,1601684853762.0,15900.0,0.5288461538461537
15,1586223257420,1585755048493.0,False,Mascarilla puntos negros Nevada barro marino,1,10400,1565912629662,1601684853762.0,15900.0,0.5288461538461537
16,1589169281629,1588445291169.0,False,Mascarilla puntos negros Nevada barro marino,1,10400,1565912629662,1601684853762.0,15900.0,0.5288461538461537
17,1590713386560,1590167556147.0,False,Mascarilla puntos negros Nevada barro marino,1,10400,1565912629662,1601684853762.0,15900.0,0.5288461538461537
18,1591234488691,1590771934717.0,False,Mascarilla puntos negros Nevada barro marino,1,10400,1565912629662,1601684853762.0,15900.0,0.5288461538461537
19,1592693951716,1592406990521.0,False,Mascarilla puntos negros Nevada barro marino,1,10400,1565912629662,1601684853762.0,15900.0,0.5288461538461537
20,1592930199031,1583095640760.0,False,Mascarilla puntos negros Nevada barro marino,1,10400,1565912629662,1601684853762.0,15900.0,0.5288461538461537
21,1593565292191,1592945656075.0,False,Mascarilla puntos negros Nevada barro marino,2,10400,1565912629662,1601684853762.0,31800.0,0.5288461538461537
22,1597885330958,1597523025126.0,False,Mascarilla puntos negros Nevada barro marino,1,10400,1565912629662,1601684853762.0,15900.0,0.5288461538461537
23,1597885503776,1597621429264.0,False,Mascarilla puntos negros Nevada barro marino,1,10400,1565912629662,1601684853762.0,15900.0,0.5288461538461537
